video,label,frame_idx,angle_elbow_L,angle_elbow_R,angle_shoulder_L,angle_shoulder_R,angle_hip_L,angle_hip_R,angle_knee_L,angle_knee_R
bicep_curl_01.mp4,bicep_curl,118,124.243262386306,123.06460313334415,174.25611351353558,174.67814520812826,165.67537897431976,168.5183871514772,36.65938051947642,4.972599411953094
bicep_curl_01.mp4,bicep_curl,120,124.42309246892171,130.26316275398244,174.38252669451438,174.79458935583028,165.60571502477035,168.9060153392308,37.03603866066323,4.709772379424668
bicep_curl_01.mp4,bicep_curl,122,125.32753766964133,137.4978105744945,173.31114657217233,174.69329985569513,165.74468276257073,169.55384599177208,38.08140982853427,4.628338961411888
bicep_curl_01.mp4,bicep_curl,124,125.99328362697094,143.80133308493615,173.3577802420119,174.28378545491972,165.17258029774004,169.92442036221794,38.73157342768328,5.3859423315224415
bicep_curl_01.mp4,bicep_curl,126,125.81299818497025,140.1783194564011,173.82063686729157,174.25481698536754,164.90662343683596,170.42925628957266,38.635779024180046,8.978309833294448
bicep_curl_01.mp4,bicep_curl,128,126.79502165737493,136.24283842542806,173.30361561039314,175.28033897181717,164.9385919223651,170.74740343094243,38.2398918213769,13.01066891246463
bicep_curl_01.mp4,bicep_curl,130,126.99264264045013,136.00476300289006,171.89784918986396,176.44642069997502,165.43059918802373,171.06945578170377,37.80847033588502,14.815404454449174
bicep_curl_01.mp4,bicep_curl,132,126.80850353512645,140.56457234271508,171.0372405512342,176.8895723320027,165.19907990279245,170.28157237552435,37.249687051439466,13.091969282847039
bicep_curl_01.mp4,bicep_curl,134,127.12461277176953,146.02967138282864,171.7198745473921,175.80539367956314,164.25994999663683,168.43492751550474,36.342256212207076,12.746530011626769
bicep_curl_01.mp4,bicep_curl,136,126.13930693397731,147.41053744853056,172.20489531849978,174.4110678573553,163.77082388861896,167.0386624409556,35.91935813423791,13.043076309839666
bicep_curl_01.mp4,bicep_curl,138,124.37660812489109,141.29696038833643,174.82675912581809,172.27508197884825,162.28170616838608,166.00434878059122,34.73954450311623,14.381530878025464
bicep_curl_01.mp4,bicep_curl,140,114.84817780623212,129.57117006733608,175.86686693250152,170.8776630226951,161.34670643332174,165.2367184796747,34.31534465290274,14.039358867315954
bicep_curl_01.mp4,bicep_curl,142,89.30836678553095,118.69836732882511,176.30392469144724,174.12076706425896,160.9825909370936,165.30064575734792,33.18150696063823,12.281223890269743
bicep_curl_01.mp4,bicep_curl,144,81.84957331626084,114.17942287561115,176.31389776835306,175.6478729897782,161.27234188284393,165.88442986683853,28.917085400634807,14.523415536594099
bicep_curl_01.mp4,bicep_curl,146,82.88674940074307,114.42006333869344,176.5313489327001,175.7437023659219,161.651853720672,164.81076039119378,20.398808512712147,18.658151212244587
bicep_curl_01.mp4,bicep_curl,148,74.87211920766185,109.52223424414824,173.88252699410413,175.67640825788845,162.02264054117666,165.29636651336082,21.095872737368566,19.42814399594809
bicep_curl_01.mp4,bicep_curl,150,51.64428881410798,101.93022016186195,171.19924076526965,176.47224530083068,161.88394975879265,166.1144354166607,18.28777444726452,20.401052121238884
bicep_curl_01.mp4,bicep_curl,152,46.81530650623462,95.21942890713709,171.59423670368736,175.53094764594272,161.59933133083462,165.72274500560115,21.137780475235406,21.181508937805937
bicep_curl_01.mp4,bicep_curl,154,37.85028256474966,82.46612525936068,172.33135829092163,174.3588870894542,161.38101158416794,165.47597166033816,21.019750410021157,20.12103803584521
bicep_curl_01.mp4,bicep_curl,156,28.84923246910626,78.90683370017862,173.15647620341784,172.82337191196947,161.39712717801453,165.4089610756629,21.819875597591984,17.865543912153615
bicep_curl_01.mp4,bicep_curl,158,23.050952696171837,68.49846295311352,174.03960861276457,171.1333260961789,161.4850153789542,165.28719311973134,22.356005706021357,16.26850084104819
bicep_curl_01.mp4,bicep_curl,160,18.79681119990362,71.41803798714348,176.3619117609746,169.27172659812817,161.76285744025856,165.05360916767876,21.114139519329825,27.715226798006057
bicep_curl_01.mp4,bicep_curl,162,13.548515033848755,68.05359561710736,177.54640344458983,168.11931645597411,161.86091052508007,165.3367718355741,21.97016805231262,24.076237853974266
bicep_curl_01.mp4,bicep_curl,164,9.990169529246858,68.01508500280146,177.72892819784605,168.25009448827427,162.30349991099894,165.31246710753413,23.102480149086887,22.737172867249164
bicep_curl_01.mp4,bicep_curl,166,7.600031537534149,70.5841988486104,177.43143055837487,168.8118650081496,163.00903787580478,165.59328767646664,23.166862982301023,21.306138037646576
bicep_curl_01.mp4,bicep_curl,168,7.633603457948738,72.09180427422228,176.69654310053158,168.9063525605577,163.1943531525877,165.4661702496552,22.994123692620164,19.75860173208784
bicep_curl_01.mp4,bicep_curl,170,11.756058602486688,74.91905916893174,174.62655162861682,169.97412434664378,163.55837274451187,165.4175989869679,23.787751282797583,20.43120524519691
bicep_curl_01.mp4,bicep_curl,172,16.743879103848926,82.10241807360961,173.17814878375128,170.6803564441317,163.6731464960861,165.56313491344238,24.58731871533329,22.330241062196656
bicep_curl_01.mp4,bicep_curl,174,25.093497029647697,93.90018750356764,172.00428832669806,173.47991997918925,164.1552832180975,165.884723938267,25.282071581850882,23.115592967356413
bicep_curl_01.mp4,bicep_curl,176,36.922701277556705,103.26488097234125,170.81718223571175,173.6184076443918,164.47378262303988,165.70868230362206,24.117366590307245,24.658040179968605
bicep_curl_01.mp4,bicep_curl,178,57.913092071740465,115.79793778805167,170.54942351555584,174.17856184627334,164.65533344503555,165.4419938705415,24.797824725457723,33.60139199170032
bicep_curl_01.mp4,bicep_curl,180,83.10433420172564,129.49819562877803,171.47654002149739,175.62068592085754,164.36163788501148,164.78935972884295,16.25326769925381,35.05079616521039
bicep_curl_01.mp4,bicep_curl,182,98.19522496233148,138.28775215755104,174.32552826867934,174.9559305804458,164.18401463944573,163.6450587759226,14.389572196143865,34.150410982672696
bicep_curl_01.mp4,bicep_curl,184,107.9972104315544,128.8176421543064,175.45230963103378,174.83779249161472,164.36675694819064,163.8078900346525,18.11778548051898,26.56419726148023
bicep_curl_01.mp4,bicep_curl,186,106.90000894568028,131.41008516585686,175.08517944443756,176.98214700500085,164.69198884153695,165.04192169313237,20.90406105483325,26.012795592591722
bicep_curl_01.mp4,bicep_curl,188,109.29181036314085,121.63898269168318,174.37935274902753,178.98625037159738,165.05098764364118,166.68145410894635,26.660074883892,18.141371003475005
bicep_curl_01.mp4,bicep_curl,190,113.96598415822136,119.8754721422311,173.42860204112233,179.56704129864522,165.35533357024985,167.47745687034734,30.69455653305304,13.719891143297456
bicep_curl_01.mp4,bicep_curl,192,114.41720539108609,118.12601503897409,172.560271841817,179.5845699304543,165.55673932537448,167.87422769084623,32.0047949934468,9.378276197913715
bicep_curl_01.mp4,bicep_curl,194,121.24785086092469,118.53163460612264,172.16115489809394,179.7244636089692,165.6964991288102,168.13897297433167,33.61948718391387,8.540171911481913
bicep_curl_01.mp4,bicep_curl,196,122.78274004304176,121.83276993233272,171.28848278535418,179.6169159015706,165.97031580237123,168.05187480273668,34.58522440737512,8.549549510008616
bicep_curl_01.mp4,bicep_curl,198,125.27953982021845,124.65651801177223,170.44611382818323,179.53144527356739,165.61772666207708,168.09863206352634,35.25277369334738,8.785389046098642
bicep_curl_01.mp4,bicep_curl,200,127.2513043471947,127.0488339088675,170.54347691478,179.70858760694733,164.76036012420946,168.2081588083582,35.15310058883348,8.859470166495791
bicep_curl_01.mp4,bicep_curl,202,127.5244242317517,130.54747840008733,171.24262736003504,178.9481672595125,163.94535139333948,168.12022884438932,34.6269020537575,9.892825720289723
bicep_curl_01.mp4,bicep_curl,204,129.56343503818255,130.06751741252845,171.59162058060974,178.36733224355834,163.655030972948,168.21882546483366,34.01223946793859,9.313884669618055
bicep_curl_01.mp4,bicep_curl,206,130.51001516171462,134.75814128700924,171.18862230762753,178.82630134332794,163.70139081937003,168.63709922449223,33.916573883324,8.217714279721642
bicep_curl_01.mp4,bicep_curl,208,130.5167981486641,135.16478316714554,171.8257170817693,178.25874982443202,163.33001178828624,168.14811488853567,33.86519554984401,8.126176923012343
bicep_curl_01.mp4,bicep_curl,210,130.12534926073926,139.6229809681716,173.15656218445605,176.83182648040153,162.63994525878573,167.34963713297182,33.63190144844175,9.447768234005466
bicep_curl_01.mp4,bicep_curl,212,129.29280816760365,140.76024222347763,173.92804127505622,176.40386385246734,162.69472770297457,167.1474595768883,33.84382538288949,10.592713776488798
bicep_curl_01.mp4,bicep_curl,214,128.65078311831857,140.55025195146877,174.94619053144856,175.87929995052613,162.4602004857625,166.95892129441637,34.273668687929096,10.086875871869676
bicep_curl_01.mp4,bicep_curl,216,128.58147985584463,127.3137553187448,175.46144996758994,175.26153285022846,161.04951689516736,164.86987909679115,34.57150464602057,9.59220475249432
bicep_curl_01.mp4,bicep_curl,218,129.13361895599698,120.64977549679834,175.75956077681826,174.85859609583264,160.04808289352852,161.18719106421514,34.199461949616534,8.78002107199967
bicep_curl_01.mp4,bicep_curl,220,129.55497888296827,121.43512321365583,177.15118684479407,173.20384264331358,158.7044664207775,160.02227787876552,33.87473043726167,14.394600938451243
bicep_curl_01.mp4,bicep_curl,222,128.19517980515846,121.346176844732,178.03606433163327,172.0241997074841,158.1643080826027,159.14796359883795,33.745969090462715,18.258628086927068
bicep_curl_01.mp4,bicep_curl,224,123.49424607072129,118.50654973918736,177.59905978568617,171.3039642975057,158.44724193708598,158.7470006552503,34.06225187700078,6.727648776512452
bicep_curl_01.mp4,bicep_curl,226,99.91698508908638,110.50702823789095,177.672659674989,172.91354415758454,158.67791774282105,158.6581559269247,32.99818951659225,1.410698260066628
bicep_curl_01.mp4,bicep_curl,228,78.27567935084885,108.37066961166819,177.97493258910643,174.08006580964337,158.737327086964,158.6007344511798,31.00222091526292,4.244732358995988
bicep_curl_01.mp4,bicep_curl,230,91.89426516898592,114.25605338501265,178.87795531580352,172.658049234653,158.84363716533355,155.8182497709683,15.151289518731447,11.759578016783315
bicep_curl_01.mp4,bicep_curl,232,94.99007742173895,122.11811188858125,175.7129377430552,171.58781463041103,159.91746623132693,156.76805701707767,13.755167470745421,30.800291632378062
bicep_curl_01.mp4,bicep_curl,234,67.71482456575136,128.22599961375946,172.96039851589688,169.35924020237798,160.1788703448288,157.45700283110486,12.337610581003721,48.12601488231925
bicep_curl_01.mp4,bicep_curl,236,50.5497760678667,112.92383969167759,172.68753133911554,167.24008821474308,160.10527804123598,157.99280092325003,14.56505583559132,43.93694403129626
bicep_curl_01.mp4,bicep_curl,238,38.69750660748049,102.56283314608348,172.8401760249647,168.18570299678444,160.24188317424657,158.96750462416088,17.292730914849606,38.18737869077262
bicep_curl_01.mp4,bicep_curl,240,27.291616528315917,92.12204944164735,171.88327507847436,169.0083025973395,160.92103069479273,159.3415014855311,18.528068289116103,28.526695603661278
bicep_curl_01.mp4,bicep_curl,242,26.638253055564533,75.91510597622096,171.79658588253068,168.87517575471816,161.11762101625072,159.72177301384554,18.263979308296328,17.928410127716663
bicep_curl_01.mp4,bicep_curl,244,25.573486667972546,72.6809769858221,172.0343957313457,167.14102837794428,161.24152020047097,160.1257811790645,18.695050847317845,35.62840278529478
bicep_curl_01.mp4,bicep_curl,246,20.09626430358209,75.66364147452028,171.81398029275067,167.8256637721526,161.6032589955353,160.7895731290631,19.119924293116526,34.80146393413523
bicep_curl_01.mp4,bicep_curl,248,17.155728977197814,76.33622467665792,172.15815070710977,168.19187623431503,161.89071653012687,160.947962619582,16.87061961026039,34.204662541318704
bicep_curl_01.mp4,bicep_curl,250,16.11045691713564,75.14493054850661,172.4126057026703,168.45514790148053,161.90344380091307,161.49558988740776,15.269636091574759,32.05501415080494
bicep_curl_01.mp4,bicep_curl,252,14.950058192598277,75.00528922841413,172.4790040110564,169.44432010566322,161.98557675400318,162.21951051262246,14.775873836244129,27.430428523446285
bicep_curl_01.mp4,bicep_curl,254,15.596741360391569,73.52416433092888,172.57421072747414,169.7330033472531,161.992932792823,162.50477865624686,14.365269845752257,25.203520118458528
bicep_curl_01.mp4,bicep_curl,256,14.941437838356952,72.93272285180306,172.8369983019767,169.07653903671059,162.03096323575826,162.8687865860842,15.235338856221844,29.89156549540715
bicep_curl_01.mp4,bicep_curl,258,16.055772303761803,72.0357678577975,172.94361538305347,169.30835153005805,162.08594016212098,163.13333475510154,16.394250730499934,28.99084646912171
bicep_curl_01.mp4,bicep_curl,260,14.925548293801832,71.54605037449112,172.9301452752383,169.6994117303303,162.13416666050776,163.29047274567478,20.484388186422446,25.788584707538007
bicep_curl_01.mp4,bicep_curl,262,18.43660762604367,70.51883355597295,171.69723488706248,170.42326045928348,162.09700179909052,163.3486057921868,21.709814652876265,23.618831627321878
bicep_curl_01.mp4,bicep_curl,264,25.458022067389177,80.08904552076835,170.4380308703836,173.2453816173364,162.08188810354446,163.60168424566692,23.348805064107307,21.990916375536784
bicep_curl_01.mp4,bicep_curl,266,34.751642537593334,91.40908882821599,169.77601216658877,173.6864565724379,161.9331964889851,163.6626414833613,24.558616767529138,22.771193286700505
bicep_curl_01.mp4,bicep_curl,268,45.33719888136684,102.99731899820765,168.74115457376956,174.10940901754623,161.93677572207662,163.7935553504544,22.80968522123901,23.00263728010111
bicep_curl_01.mp4,bicep_curl,270,66.04203957348201,115.40757688065695,169.0109358740434,173.41977486959087,161.9047521885717,163.4760668479796,23.191512591586772,27.760125551140224
bicep_curl_01.mp4,bicep_curl,272,74.48977165245353,108.02621021052421,169.51021883290227,175.26004480153176,162.32085466849875,163.74772067834445,23.151762514526986,14.522857182882237
bicep_curl_01.mp4,bicep_curl,274,112.02313030042312,119.99029179556176,173.6706382613557,176.58625293883688,162.30033197396548,163.95051397511216,9.5163649595422,18.657019649950307
bicep_curl_01.mp4,bicep_curl,276,113.96474524948509,118.4698193709942,175.8657772665169,177.69072670402522,162.11922278827475,164.12242017909313,1.1501204454925313,16.608291966219728
bicep_curl_01.mp4,bicep_curl,278,118.21582201800837,118.45133273795149,176.6433947173786,177.2401143550044,162.21446747974574,164.2788825559821,2.198735420125412,16.661473921971222
bicep_curl_01.mp4,bicep_curl,280,113.46544521926438,119.48486537307954,176.63204003329943,178.08531140398748,162.23211855906916,164.7926402096739,20.084642154511748,17.148780947264903
bicep_curl_01.mp4,bicep_curl,282,97.6751411966521,114.80695925762335,176.858198058817,178.55829205977156,162.35297748852165,165.1769580853932,28.893303609027555,11.455385056385154
bicep_curl_01.mp4,bicep_curl,284,90.72532740648782,111.46495558267506,176.83460837567827,179.298070874423,162.42211978530085,165.74815037186778,30.18372259750599,7.03650771111627
bicep_curl_01.mp4,bicep_curl,286,97.69160806512815,112.43178509444607,176.8848554933735,178.85876122117025,162.29179700283336,165.8739592340172,30.577114389743745,6.682605411016774
bicep_curl_01.mp4,bicep_curl,288,112.62145254930056,111.88767901683433,177.1968342780656,177.58038248913783,162.05418023263826,165.78824044424235,32.34246533784522,5.122849578997778
bicep_curl_01.mp4,bicep_curl,290,117.06235985441191,111.49722606687578,176.56675143301982,176.4940691436336,161.98881261143094,165.56199802173032,33.895305729690925,3.728093741772623
bicep_curl_01.mp4,bicep_curl,292,119.1175749610622,112.30227579805542,176.13608511045203,175.45123296926482,161.98953053994072,165.2812240032071,34.27223748428857,3.6657009128203564
bicep_curl_01.mp4,bicep_curl,294,118.84169045928189,113.28326170860167,176.05891050316012,174.11410280494152,162.09964602035234,165.22278717311931,34.3086016880973,2.9025894719151215
bicep_curl_01.mp4,bicep_curl,296,120.47015623482419,116.54893537940325,176.22005894456302,173.0601363779363,162.00005965496592,165.09675675083025,34.04785941685278,2.963458214409117
bicep_curl_01.mp4,bicep_curl,298,122.5428447492932,120.81171060097385,176.62570968513674,172.3752969358863,161.80047779914256,164.5318232440188,34.087115058942544,3.806834916557295
bicep_curl_01.mp4,bicep_curl,300,122.24450036023916,128.92023315470604,176.85601793192814,172.01674559987003,161.72984305891637,164.44615966168084,34.586265229860444,5.335681305167231
bicep_curl_01.mp4,bicep_curl,302,123.61815506357608,136.8680253173108,177.55327351961952,171.7953174771383,161.74875276271456,164.1640662605392,35.81657060689611,6.152878314358309
bicep_curl_01.mp4,bicep_curl,304,123.63705866760037,139.4730150828642,178.93724765622903,171.01267879891023,161.00972236525973,164.33166587098992,36.41885530385241,6.885098659138221
bicep_curl_01.mp4,bicep_curl,306,123.36296155623381,130.40852742502673,178.61520242943902,171.39962600762348,160.91127481824284,164.69770740900924,37.19385670883576,7.321478442460478
bicep_curl_01.mp4,bicep_curl,308,122.10160551988619,130.22965042077732,178.66866112703866,172.2621607158103,160.23513592094668,165.14783219045668,37.24823701189517,8.757978249481106
bicep_curl_01.mp4,bicep_curl,310,121.55477563327877,130.22111167820904,178.45617003333115,172.2471340577849,160.11427202340073,164.99085564555648,37.100474730190975,9.495355162028286
bicep_curl_01.mp4,bicep_curl,312,117.75691779215096,132.69726179412226,177.71372513612795,172.81097184825882,160.33391922590454,164.8399194210645,37.40499089043772,10.66366910352181
bicep_curl_01.mp4,bicep_curl,314,109.83975446447495,128.75156203114958,177.16054720908267,173.0850250312544,160.26953163158663,164.68029943658104,36.651463464636244,11.240604570384928
bicep_curl_01.mp4,bicep_curl,316,79.14665188049217,125.59861898570698,177.09707334146466,175.4287672255156,160.2831623041735,164.30803653559715,31.7462548160923,17.00453679562062
